playerId,season,name,team,position,situation,games_played,icetime,shifts,ppTimeOnIce,pkTimeOnIce,powerPlayIcetime,shortHandedIcetime,pp_toi,pk_toi,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_xGoals,I_F_hits,I_F_takeaways,I_F_giveaways,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,gameScore,icetime_minutes,gs_per_game,gs_per60,mp_value,I_F_goals_per60,I_F_primaryAssists_per60,I_F_secondaryAssists_per60,I_F_points_per60,I_F_shotsOnGoal_per60,I_F_xGoals_per60,I_F_hits_per60,I_F_takeaways_per60,I_F_giveaways_per60
8481068,2024,Yegor Sharangovich,CGY,C,,73,72963,1522,0,0,0,0,0,0,17,10,5,32,128,17.75,14,17,51,0.53,0.56,0.54,38.3,1216.05,0.5246575342465754,0.03149541548456067,0.03149541548456067,0.013979688335183586,0.008223346079519757,0.004111673039759878,0.026314707454463224,0.1052588298178529,0.014596439291147569,0.01151268451132766,0.013979688335183586,0.04193906500555076
8476442,2024,Matt Nieto,PIT,L,,32,23520,566,0,0,0,0,0,0,1,1,1,3,31,2.63,39,1,19,0.31,0.37,0.36,1.56,392.0,0.04875,0.003979591836734694,0.003979591836734694,0.002551020408163265,0.002551020408163265,0.002551020408163265,0.007653061224489796,0.07908163265306123,0.0067091836734693875,0.09948979591836735,0.002551020408163265,0.04846938775510204
8482507,2024,Chase Bradley,COL,L,,2,669,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.55,0.47,0.57,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08968609865470852,0.0,0.0
8479337,2024,Alex DeBrincat,DET,R,,82,87926,1701,0,0,0,0,0,0,39,23,8,70,244,32.1,33,29,71,0.58,0.57,0.58,73.19,1465.4333333333334,0.8925609756097561,0.04994427131906375,0.04994427131906375,0.026613288447103246,0.01569501626367627,0.0054591360917134865,0.047767440802493004,0.16650365079726132,0.021904783568000363,0.02251893637831813,0.019789368332461386,0.04844983281395719
8478449,2024,Roope Hintz,DAL,C,,76,77024,1723,0,0,0,0,0,0,28,27,12,67,160,27.45,53,17,70,0.55,0.53,0.52,60.76,1283.7333333333333,0.7994736842105263,0.04733070211882011,0.04733070211882011,0.021811383464894057,0.021032405484004986,0.009347735770668882,0.05219152471956793,0.12463647694225176,0.021382945575405068,0.04128583298712089,0.01324262567511425,0.054528458662235144
8481604,2024,Pavel Dorofeyev,VGK,L,,82,81311,1531,0,0,0,0,0,0,35,8,9,52,253,28.05,28,24,55,0.64,0.59,0.6,65.48,1355.1833333333334,0.7985365853658537,0.048318185731327866,0.048318185731327866,0.025826763906482517,0.0059032603214817184,0.006641167861666933,0.03837119208963117,0.18669060766685933,0.020698306502195275,0.020661411125186012,0.017709780964445154,0.04058491471018681
8476921,2024,Jordan Martinook,CAR,L,,79,72506,1641,0,0,0,0,0,0,15,14,7,36,112,18.83,84,18,53,0.52,0.53,0.53,56.63,1208.4333333333334,0.7168354430379748,0.046862328634871595,0.046862328634871595,0.012412765840068408,0.01158524811739718,0.00579262405869859,0.02979063801616418,0.09268198493917744,0.015582158717899206,0.06951148870438308,0.01489531900808209,0.04385843930157504
8481486,2024,Jimmy Schuldt,SJS,D,,8,6616,153,0,0,0,0,0,0,0,0,0,0,4,0.12,13,1,6,0.38,0.41,0.42,-1.0,110.26666666666667,-0.125,-0.009068923821039904,-0.009068923821039904,0.0,0.0,0.0,0.0,0.036275695284159616,0.0010882708585247883,0.11789600967351874,0.009068923821039904,0.05441354292623942
8476425,2024,Joseph LaBate,CBJ,C,,6,3278,82,0,0,0,0,0,0,0,0,1,1,3,0.38,14,0,1,0.4,0.27,0.3,-0.94,54.63333333333333,-0.15666666666666665,-0.01720561317876754,-0.01720561317876754,0.0,0.0,0.018303843807199512,0.018303843807199512,0.05491153142159853,0.006955460646735814,0.25625381330079317,0.0,0.018303843807199512
8477955,2024,Jared McCann,SEA,L,,82,84677,1749,0,0,0,0,0,0,22,26,13,61,202,22.73,47,29,66,0.51,0.51,0.51,57.69,1411.2833333333333,0.7035365853658536,0.04087768815616991,0.04087768815616991,0.015588648629497975,0.018422948380315787,0.009211474190157894,0.04322307119997166,0.1431321374162996,0.016105908334022225,0.03330302207210931,0.020548673193429148,0.04676594588849393
8482634,2024,Alex Steeves,TOR,C,,7,4154,99,0,0,0,0,0,0,1,0,1,2,7,0.85,19,0,0,0.52,0.48,0.52,2.33,69.23333333333333,0.33285714285714285,0.03365430909966297,0.03365430909966297,0.014443909484833895,0.0,0.014443909484833895,0.02888781896966779,0.10110736639383726,0.01227732306210881,0.274434280211844,0.0,0.0
8475760,2024,Nick Bjugstad,UTA,C,,66,48773,1183,0,0,0,0,0,0,8,8,3,19,115,12.02,104,12,39,0.54,0.53,0.53,24.99,812.8833333333333,0.3786363636363636,0.03074241896131056,0.03074241896131056,0.009841510671888135,0.009841510671888135,0.003690566501958051,0.02337358784573432,0.14147171590839194,0.014786869784511922,0.12793963873454575,0.014762266007832203,0.04797736452545466
8480748,2024,Kiefer Sherwood,VAN,L,,78,69681,1604,0,0,0,0,0,0,19,14,7,40,141,12.07,462,26,49,0.43,0.49,0.48,41.05,1161.35,0.5262820512820513,0.0353467946786068,0.0353467946786068,0.01636027037499462,0.01205493606578551,0.006027468032892755,0.034442674473672885,0.12141042751969691,0.010393077022430792,0.3978128901709218,0.022387738407887374,0.04219227623024928
8483733,2024,Nikita Grebenkin,TOR,R,,7,3674,90,0,0,0,0,0,0,0,0,0,0,2,0.64,13,1,1,0.55,0.42,0.42,-1.24,61.233333333333334,-0.17714285714285713,-0.02025040827436037,-0.02025040827436037,0.0,0.0,0.0,0.0,0.0326619488296135,0.01045182362547632,0.21230266739248774,0.01633097441480675,0.01633097441480675
8476462,2024,Dougie Hamilton,NJD,D,,64,76246,1512,0,0,0,0,0,0,9,14,17,40,186,12.29,74,20,94,0.63,0.59,0.59,49.7,1270.7666666666667,0.7765625,0.039110248406473785,0.039110248406473785,0.007082338745639115,0.01101697138210529,0.013377750963984997,0.0314770610917294,0.14636833407654173,0.009671327020433858,0.058232563019699396,0.0157385305458647,0.0739710935655641
8475235,2024,Nicolas Deslauriers,PHI,L,,31,14202,323,0,0,0,0,0,0,2,0,1,3,25,3.59,85,1,9,0.51,0.5,0.5,2.91,236.7,0.09387096774193548,0.012294043092522182,0.012294043092522182,0.008449514152936207,0.0,0.0042247570764681035,0.01267427122940431,0.10561892691170258,0.01516687790452049,0.35910435149978875,0.0042247570764681035,0.03802281368821293
8477034,2024,Jaycob Megna,FLA,D,,8,7728,179,0,0,0,0,0,0,0,0,0,0,5,0.19,3,1,6,0.34,0.51,0.51,1.93,128.8,0.24125,0.014984472049689439,0.014984472049689439,0.0,0.0,0.0,0.0,0.03881987577639751,0.0014751552795031055,0.023291925465838508,0.007763975155279502,0.046583850931677016
8479378,2024,Logan Stanley,WPG,D,,63,58906,1282,0,0,0,0,0,0,1,4,9,14,49,1.74,88,11,59,0.41,0.43,0.44,9.22,981.7666666666667,0.14634920634920637,0.009391233490646115,0.009391233490646115,0.001018571962109123,0.004074287848436492,0.009167147658982107,0.014260007469527722,0.049910026143347025,0.001772315214069874,0.08963433266560282,0.011204291583200352,0.06009574576443826
8478020,2024,Michael Amadio,OTT,R,,72,60894,1498,0,0,0,0,0,0,11,13,3,27,85,13.32,108,24,36,0.52,0.48,0.48,27.05,1014.9,0.37569444444444444,0.026652872204158046,0.026652872204158046,0.010838506256774067,0.012809143758005716,0.0029559562518474726,0.026603606266627253,0.08375209380234507,0.013124445758202779,0.10641442506650901,0.02364765001477978,0.03547147502216967
8478211,2024,Dryden Hunt,CGY,L,,5,3497,87,0,0,0,0,0,0,0,2,1,3,5,0.58,10,2,4,0.46,0.43,0.4,1.79,58.28333333333333,0.358,0.030712038890477553,0.030712038890477553,0.0,0.03431512725193023,0.017157563625965114,0.05147269087789534,0.08578781812982557,0.009951386903059765,0.17157563625965114,0.03431512725193023,0.06863025450386046
8481557,2024,Matt Boldy,MIN,L,,82,99818,1627,0,0,0,0,0,0,27,23,23,73,272,33.7,52,43,84,0.61,0.56,0.57,75.51,1663.6333333333334,0.9208536585365854,0.0453886072652227,0.0453886072652227,0.01622953775872087,0.013825161794465928,0.013825161794465928,0.043879861347652725,0.16349756556933617,0.020256867498847905,0.03125688753531427,0.025847041615740647,0.05049189524935382
8479356,2024,Kieffer Bellows,NSH,L,,19,12169,267,0,0,0,0,0,0,2,1,1,4,28,2.69,35,3,10,0.54,0.5,0.5,3.36,202.81666666666666,0.17684210526315788,0.016566685841071575,0.016566685841071575,0.009861122524447366,0.004930561262223683,0.004930561262223683,0.01972224504889473,0.13805571534226313,0.013263209795381708,0.1725696441778289,0.01479168378667105,0.04930561262223683
8479362,2024,Riley Tufte,BOS,L,,6,3310,82,0,0,0,0,0,0,0,0,0,0,1,0.03,8,0,3,0.34,0.48,0.44,-0.63,55.166666666666664,-0.105,-0.011419939577039276,-0.011419939577039276,0.0,0.0,0.0,0.0,0.01812688821752266,0.0005438066465256798,0.14501510574018128,0.0,0.05438066465256798
8482470,2024,Ilya Solovyov,CGY,D,,5,4701,123,0,0,0,0,0,0,0,1,0,1,6,0.08,12,3,6,0.34,0.41,0.42,1.0,78.35,0.2,0.012763241863433313,0.012763241863433313,0.0,0.012763241863433313,0.0,0.012763241863433313,0.07657945118059988,0.0010210593490746652,0.15315890236119975,0.03828972559029994,0.07657945118059988
8476960,2024,Andreas Athanasiou,CHI,C,,8,4813,108,0,0,0,0,0,0,1,0,0,1,8,1.01,6,2,2,0.35,0.35,0.38,-0.89,80.21666666666667,-0.11125,-0.01109495117390401,-0.01109495117390401,0.01246623727404945,0.0,0.0,0.01246623727404945,0.0997298981923956,0.012590899646789944,0.0747974236442967,0.0249324745480989,0.0249324745480989
8479393,2024,Noah Gregor,SJS,L,,52,34651,898,0,0,0,0,0,0,4,2,1,7,60,5.57,94,7,17,0.35,0.41,0.41,0.96,577.5166666666667,0.01846153846153846,0.0016622896886092752,0.0016622896886092752,0.006926207035871981,0.0034631035179359905,0.0017315517589679952,0.012120862312775966,0.1038931055380797,0.009644743297451734,0.16276586534299156,0.012120862312775966,0.029436379902455918
8480073,2024,Erik Brannstrom,VAN,D,,28,25092,615,0,0,0,0,0,0,3,3,2,8,33,1.07,14,6,26,0.47,0.49,0.49,8.83,418.2,0.31535714285714284,0.0211142993782879,0.0211142993782879,0.007173601147776184,0.007173601147776184,0.004782400765184123,0.01912960306073649,0.07890961262553803,0.0025585844093735056,0.03347680535628886,0.014347202295552367,0.06217120994739359
8480070,2024,Ian Mitchell,BOS,D,,15,14040,312,0,0,0,0,0,0,0,0,1,1,10,0.47,5,5,13,0.39,0.43,0.44,-1.25,234.0,-0.08333333333333333,-0.005341880341880342,-0.005341880341880342,0.0,0.0,0.004273504273504274,0.004273504273504274,0.042735042735042736,0.0020085470085470084,0.021367521367521368,0.021367521367521368,0.05555555555555555
8482859,2024,Zack Ostapchuk,SJS,C,,56,31649,832,0,0,0,0,0,0,1,1,2,4,26,3.47,110,8,19,0.41,0.44,0.44,-0.43,527.4833333333333,-0.007678571428571429,-0.0008151916332269581,-0.0008151916332269581,0.001895794495876647,0.001895794495876647,0.003791588991753294,0.007583177983506588,0.04929065689279282,0.006578406900691965,0.20853739454643117,0.015166355967013176,0.03602009542165629
8478401,2024,Pavel Zacha,BOS,C,,82,93787,1947,0,0,0,0,0,0,14,21,12,47,132,20.95,63,24,62,0.5,0.51,0.5,40.87,1563.1166666666666,0.4984146341463414,0.026146480855555675,0.026146480855555675,0.008956465181741606,0.01343469777261241,0.00767697015577852,0.030068133110132535,0.08444667171356372,0.013402710396963332,0.04030409331783723,0.01535394031155704,0.039664345804855686
8476448,2024,William Karlsson,VGK,C,,53,54105,1101,0,0,0,0,0,0,9,14,6,29,119,13.43,20,14,50,0.56,0.54,0.54,41.86,901.75,0.7898113207547169,0.04642084835042972,0.04642084835042972,0.0099805932908234,0.015525367341280842,0.006653728860548933,0.03215968949265317,0.13196562240088716,0.014893263099528695,0.022179096201829774,0.015525367341280842,0.05544774050457444
8479323,2024,Adam Fox,NYR,D,,74,103225,1933,0,0,0,0,0,0,10,30,21,61,135,12.52,40,40,76,0.54,0.58,0.58,72.78,1720.4166666666667,0.9835135135135136,0.0423037054976992,0.0423037054976992,0.005812545410511019,0.01743763623153306,0.012206345362073141,0.035456527004117215,0.07846936304189876,0.007277306853959796,0.023250181642044076,0.023250181642044076,0.04417534511988375
8475825,2024,Jani Hakanp,TOR,D,,2,1690,41,0,0,0,0,0,0,0,0,0,0,2,0.03,1,0,6,0.36,0.38,0.38,-0.4,28.166666666666668,-0.2,-0.014201183431952664,-0.014201183431952664,0.0,0.0,0.0,0.0,0.07100591715976332,0.0010650887573964497,0.03550295857988166,0.0,0.21301775147928992
8480853,2024,Liam Foudy,NYI,C,,2,894,23,0,0,0,0,0,0,0,0,0,0,1,0.1,0,1,0,0.12,0.26,0.24,-0.57,14.9,-0.285,-0.03825503355704698,-0.03825503355704698,0.0,0.0,0.0,0.0,0.06711409395973154,0.006711409395973154,0.0,0.06711409395973154,0.0
8480865,2024,Noah Dobson,NYI,D,,71,99140,2034,0,0,0,0,0,0,10,16,13,39,196,9.54,57,36,108,0.56,0.56,0.57,54.05,1652.3333333333333,0.7612676056338028,0.032711317329029654,0.032711317329029654,0.006052047609441194,0.009683276175105912,0.007867661892273553,0.02360298567682066,0.11862013314504741,0.005773653419406899,0.03449667137381481,0.0217873713939883,0.0653621141819649
8476374,2024,Sean Kuraly,CBJ,C,,82,57879,1198,0,0,0,0,0,0,6,9,2,17,88,10.28,163,17,38,0.44,0.46,0.46,17.6,964.65,0.21463414634146344,0.018244959311667447,0.018244959311667447,0.0062198724926139015,0.009329808738920852,0.0020732908308713003,0.017622972062406053,0.09122479655833722,0.010656714870678484,0.168973202716011,0.017622972062406053,0.03939252578655471
8479982,2024,Conor Timmins,PIT,D,,68,69042,1673,0,0,0,0,0,0,3,6,6,15,69,3.04,55,11,59,0.48,0.48,0.48,22.78,1150.7,0.335,0.01979664552011819,0.01979664552011819,0.0026071087164334754,0.005214217432866951,0.005214217432866951,0.013035543582167375,0.05996350047796993,0.0026418701659859213,0.04779699313461371,0.009559398626922743,0.051273138089858346
8483464,2024,Marco Kasper,DET,C,,77,71383,1555,0,0,0,0,0,0,19,7,11,37,145,19.4,156,9,47,0.52,0.51,0.51,39.39,1189.7166666666667,0.5115584415584415,0.033108723365507194,0.033108723365507194,0.015970188980569604,0.005883753834946696,0.009245898883487666,0.031099841699003965,0.12187775800961013,0.0163064034854237,0.1311236568930978,0.0075648263592171805,0.03950520432035639
8482109,2024,Alexis Lafrenire,NYR,L,,82,83667,1693,0,0,0,0,0,0,17,21,7,45,153,17.0,119,25,46,0.5,0.56,0.55,49.59,1394.45,0.6047560975609757,0.03556240811789595,0.03556240811789595,0.012191186489296854,0.015059700957366704,0.005019900319122235,0.03227078776578579,0.1097206784036717,0.012191186489296854,0.08533830542507799,0.01792821542543655,0.03298791638280325
8477380,2024,Jonny Brodzinski,NYR,C,,51,35726,819,0,0,0,0,0,0,12,3,4,19,73,7.79,27,11,26,0.46,0.47,0.46,16.0,595.4333333333333,0.3137254901960784,0.026871186250909705,0.026871186250909705,0.02015338968818228,0.00503834742204557,0.006717796562727426,0.03190953367295527,0.12259978726977552,0.013082908805911663,0.04534512679841012,0.01847394054750042,0.04366567765772827
8480192,2024,Johnathan Kovacevic,NJD,D,,81,96296,1956,0,0,0,0,0,0,1,10,6,17,76,3.8,102,28,100,0.47,0.46,0.45,23.05,1604.9333333333334,0.28456790123456793,0.014361967267591593,0.014361967267591593,0.0006230788402425854,0.006230788402425853,0.003738473041455512,0.01059234028412395,0.04735399185843649,0.002367699592921824,0.0635540417047437,0.01744620752679239,0.062307884024258534
8475765,2024,Vladimir Tarasenko,DET,R,,80,70948,1609,0,0,0,0,0,0,11,12,10,33,133,15.46,63,16,61,0.49,0.5,0.5,25.86,1182.4666666666667,0.32325,0.021869538253368664,0.021869538253368664,0.009302587810791001,0.010148277611772002,0.008456898009810001,0.027907763432373004,0.11247674353047302,0.013074364323166263,0.05327845746180301,0.013531036815696002,0.051587077859841006
8481524,2024,Bowen Byram,BUF,D,,82,111670,2327,0,0,0,0,0,0,7,14,17,38,94,8.81,75,15,84,0.46,0.48,0.48,35.85,1861.1666666666667,0.4371951219512195,0.01926211157875884,0.01926211157875884,0.00376108175875347,0.00752216351750694,0.009134055699829856,0.020417300976090264,0.050505955046118024,0.004733590042088296,0.04029730455807289,0.008059460911614578,0.04513298110504164
8476479,2024,Phillip Danault,LAK,C,,80,84832,1763,0,0,0,0,0,0,8,28,7,43,123,15.06,83,25,86,0.54,0.55,0.55,60.02,1413.8666666666666,0.7502500000000001,0.04245096190116938,0.04245096190116938,0.005658242172764995,0.01980384760467748,0.00495096190116937,0.030413051678611847,0.08699547340626179,0.010651640890230104,0.05870426254243682,0.017682006789890608,0.060826103357223694
8477409,2024,Carter Verhaeghe,FLA,C,,81,86844,1748,0,0,0,0,0,0,20,18,15,53,242,28.59,95,23,81,0.63,0.64,0.62,70.63,1447.4,0.8719753086419753,0.048797844410667396,0.048797844410667396,0.01381788033715628,0.012436092303440652,0.01036341025286721,0.03661738289346414,0.167196352079591,0.0197526599419649,0.06563493160149232,0.01589056238772972,0.05596241536548293
8482175,2024,JJ Peterka,BUF,R,,77,84010,1701,0,0,0,0,0,0,27,18,23,68,173,21.93,30,22,87,0.56,0.56,0.55,58.79,1400.1666666666667,0.7635064935064935,0.0419878585882633,0.0419878585882633,0.01928341864063802,0.012855612427092012,0.016426615879062016,0.048565646946792045,0.12355671943816211,0.015662421140340433,0.02142602071182002,0.015712415188668016,0.06213546006427806
8482155,2024,Alex Laferriere,LAK,R,,77,76377,1483,0,0,0,0,0,0,19,16,7,42,193,21.98,124,14,48,0.58,0.59,0.59,61.13,1272.95,0.7938961038961039,0.048022310381397544,0.048022310381397544,0.014925959385678934,0.012569228956361207,0.005499037668408029,0.03299422601044817,0.15161632428610708,0.01726697827880121,0.09741152441179936,0.010998075336816057,0.03770768686908362
8476469,2024,Joel Armia,MTL,R,,81,69508,1440,0,0,0,0,0,0,11,13,5,29,104,13.42,87,19,48,0.4,0.41,0.4,21.12,1158.4666666666667,0.2607407407407408,0.018230994993382058,0.018230994993382058,0.009495309892386488,0.011221729872820394,0.004316049951084767,0.02503308971629165,0.08977383898256315,0.011584278068711516,0.07509926914887495,0.016400989814122115,0.04143407953041377
8481043,2024,Cole Koepke,BOS,L,,73,49258,1211,0,0,0,0,0,0,10,5,2,17,85,11.43,177,8,33,0.45,0.43,0.44,13.06,820.9666666666667,0.1789041095890411,0.01590807584554793,0.01590807584554793,0.012180762515733485,0.0060903812578667425,0.002436152503146697,0.020707296276746924,0.10353648138373461,0.013922611555483373,0.21559949652848268,0.009744610012586788,0.0401965163019205
8480078,2024,Filip Chytil,VAN,C,,56,50292,1039,0,0,0,0,0,0,13,7,6,26,133,14.28,19,15,36,0.56,0.54,0.54,30.51,838.2,0.5448214285714286,0.03639942734430923,0.03639942734430923,0.015509424958243855,0.008351228823669768,0.007158196134574087,0.03101884991648771,0.1586733476497256,0.017036506800286327,0.022667621092817943,0.017895490336435216,0.04294917680744452
8476459,2024,Mika Zibanejad,NYR,C,,82,92311,1915,0,0,0,0,0,0,20,31,11,62,183,24.53,44,29,83,0.52,0.53,0.54,55.04,1538.5166666666667,0.671219512195122,0.0357747180726024,0.0357747180726024,0.01299953418335843,0.020149277984205568,0.007149743800847136,0.040298555968411136,0.11894573777772963,0.015943928675889115,0.028598975203388544,0.018849324565869723,0.053948066860937484
8476457,2024,Adam Larsson,SEA,D,,82,104234,1828,0,0,0,0,0,0,7,9,12,28,112,6.58,104,33,55,0.41,0.43,0.43,29.65,1737.2333333333333,0.3615853658536585,0.017067367653548746,0.017067367653548746,0.004029395398814206,0.005180651227046837,0.006907534969395782,0.016117581595256825,0.0644703263810273,0.0037876316748853543,0.05986530306809678,0.018995721165838402,0.03165953527639734
8477498,2024,Darnell Nurse,EDM,D,,76,102011,2025,0,0,0,0,0,0,5,16,12,33,188,7.96,161,16,69,0.51,0.49,0.51,47.55,1700.1833333333334,0.6256578947368421,0.027967572124574798,0.027967572124574798,0.002940859319093039,0.009410749821097724,0.007058062365823293,0.019409671506014057,0.11057631039789827,0.004681848035996118,0.09469567007479585,0.009410749821097724,0.04058385860348394
8477463,2024,Steven Santini,TBL,D,,1,697,18,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0,0,0.65,0.53,0.67,0.23,11.616666666666667,0.23,0.019799139167862266,0.019799139167862266,0.0,0.0,0.0,0.0,0.0860832137733142,0.003443328550932568,0.0860832137733142,0.0,0.0
8483567,2024,Georgii Merkulov,BOS,C,,6,4944,108,0,0,0,0,0,0,0,1,0,1,7,0.85,2,1,2,0.56,0.45,0.47,0.77,82.4,0.12833333333333333,0.009344660194174757,0.009344660194174757,0.0,0.012135922330097087,0.0,0.012135922330097087,0.0849514563106796,0.010315533980582523,0.024271844660194174,0.012135922330097087,0.024271844660194174
8479324,2024,Ryan Lindgren,COL,D,,72,85121,1823,0,0,0,0,0,0,4,5,13,22,63,3.72,80,12,72,0.42,0.45,0.44,23.13,1418.6833333333334,0.32125,0.01630384981379448,0.01630384981379448,0.0028195157481702517,0.0035243946852128146,0.009163426181553318,0.015507336614936385,0.04440737303368146,0.0026221496457983343,0.05639031496340503,0.008458547244510756,0.05075128346706453
8482929,2024,Emil Lilleberg,TBL,D,,76,69685,1540,0,0,0,0,0,0,1,8,10,19,46,2.75,114,12,56,0.46,0.47,0.46,13.4,1161.4166666666667,0.1763157894736842,0.01153763363708115,0.01153763363708115,0.0008610174356030709,0.006888139484824567,0.008610174356030708,0.016359331276458347,0.039606802037741265,0.002367797947908445,0.09815598765875008,0.010332209227236851,0.04821697639377197
8482206,2024,Ethan Cardwell,SJS,R,,6,4151,91,0,0,0,0,0,0,1,0,0,1,5,0.5,8,1,5,0.37,0.4,0.36,-0.17,69.18333333333334,-0.028333333333333335,-0.002457239219465189,-0.002457239219465189,0.01445434834979523,0.0,0.0,0.01445434834979523,0.07227174174897615,0.007227174174897615,0.11563478679836184,0.01445434834979523,0.07227174174897615
